"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
esm_social_interact,esm,,checkbox,"Met wie ben ik?","0, Alleen | 1, Partner | 2, Inwonende familie | 3, Niet-inwonende familie | 4, Huisgenoten | 5, Vrienden | 6, Klasgenoten/collega's | 7, Verzorgers | 8, Onbekenden/anderen",,,,,,,,,,,,
esm_social_people,esm,,radio,"Bij hoeveel mensen ben ik?","1,1|2,2|3,3-10|4,meer dan 10",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,,,
esm_social_doing,esm,,radio,"We zijn samen iets aan het doen","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_pleasant,esm,,radio,"Ik vind dit gezelschap aangenaam","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_alone,esm,,radio,"Ik zou liever alleen zijn","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_connected,esm,,radio,"Ik voel me verbonden met de mensen waar ik bij ben","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_ok_alone,esm,,radio,"Het voelt ok om alleen te zijn","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_others,esm,,radio,"Ik zou liever bij anderen zijn","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_choice,esm,,radio,"Het is mijn keuze om alleen te zijn op dit moment","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_left_out,esm,,radio,"Ik voel me buitengesloten","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_virt_interact,esm,,radio,"Ik heb online contact met anderen op dit moment","0,Neen|1,Ja",,,,,,,,,,,,
esm_social_virt_pleasant,esm,,radio,"Ik vind deze online interactie aangenaam","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,"[esm_social_virt_interact]=""1""",,,,,,range-type
esm_stress_situation,esm,,radio,"De meeste mensen zouden mijn huidige situatie stresvol vinden","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,,,,,,,range-type
esm_stress,esm,,radio,"Wat was  voor jou de belangrijkste gebeurtenis sinds de laatste piep?","-3,-3 Zeer onplezierig|-2,-2|-1,-1|0,0|1,1|2,2|3,3 Zeer plezierig",,,,,,,,,,,,
esm_event,esm,,radio,"Deze gebeurtenis was:","-3,-3 Onbelangrijk|-2,-2|-1,-1|0,0|1,1|2,2|3,3 Belangrijk",,,,,,,,,,,,
esm_medication,esm,,checkbox,"Sinds de vorige piep gebruikte ik","0, Voedsel | 1, Koffie | 2, Nicotine | 3, Alcohol | 4, Medicatie | 5, Drugs | 6, Niets",,,,,,,,,,,,
esm_beep,esm,,radio,"Deze piep stoorde mij","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,,,,,esm6,,range-type
esm_questionnaire,esm,,radio,"Het invullen van de vragenlijst heeft vandaag mijn stemming beïnvloed","1, 1 Niet | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Zeer",,,,,,,,,,esm6,,range-type
pdq_1,perceived_deficits_questionnaire,"Hoe vaak heeft u in de afgelopen 7 dagen:",radio,"Problemen gehad om dagelijkse dingen te organiseren?","0,Nooit in de afgelopen 7 dagen|1,Zelden (1 of 2 keer)|2,Soms (3-5 keer)|3,Vaak (ongeveer 1 keer per dag)|4,Zeer vaak (meer dan eens per dag)",,,,,,,,,,pdq,,
pdq_2,perceived_deficits_questionnaire,,radio,"Problemen gehad om zich te concentreren op wat u leest?","0,Nooit in de afgelopen 7 dagen|1,Zelden (1 of 2 keer)|2,Soms (3-5 keer)|3,Vaak (ongeveer 1 keer per dag)|4,Zeer vaak (meer dan eens per dag)",,,,,,,,,,pdq,,
pdq_3,perceived_deficits_questionnaire,,radio,"Problemen gehad de datum te herinneren zonder dit te moeten nakijken?","0,Nooit in de afgelopen 7 dagen|1,Zelden (1 of 2 keer)|2,Soms (3-5 keer)|3,Vaak (ongeveer 1 keer per dag)|4,Zeer vaak (meer dan eens per dag)",,,,,,,,,,pdq,,
pdq_4,perceived_deficits_questionnaire,,radio,"Problemen gehad om na een telefoongesprek te herinneren waarover het gesprek ging?","0,Nooit in de afgelopen 7 dagen|1,Zelden (1 of 2 keer)|2,Soms (3-5 keer)|3,Vaak (ongeveer 1 keer per dag)|4,Zeer vaak (meer dan eens per dag)",,,,,,,,,,pdq,,
pdq_5,perceived_deficits_questionnaire,,radio,"Het gevoel gehad zich plotseling aan niets meer te herinneren?","0,Nooit in de afgelopen 7 dagen|1,Zelden (1 of 2 keer)|2,Soms (3-5 keer)|3,Vaak (ongeveer 1 keer per dag)|4,Zeer vaak (meer dan eens per dag)",,,,,,,,,,pdq,,
phq8_1,phq8,"Hoe vaak hebt u in de afgelopen 2 weken last gehad van één of meer van de volgende problemen?",radio,"1. Weinig interesse of plezier in activiteiten","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_2,phq8,,radio,"2. Zich neerslachtig, depressief of hopeloos voelen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_3,phq8,,radio,"3. Moeilijk inslapen, moeilijk doorslapen of te veel slapen","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_4,phq8,,radio,"4. Zich moe voelen of gebrek aan energie hebben","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_5,phq8,,radio,"5. Weinig eetlust of overmatig eten","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_6,phq8,,radio,"6. Een slecht gevoel hebben over uzelf - of het gevoel hebben dat u een mislukkeling bent of het gevoel dat u zichzelf of uw familie teleurgesteld hebt.","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_7,phq8,,radio,"7. Problemen om u te concentreren, bijvoorbeeld om de krant te lezen of om tv te kijken","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
phq8_8,phq8,,radio,"8. Zo traag bewegen of zo langzaam spreken dat andere mensen dit opgemerkt kunnen hebben? Of het tegenovergestelde, zo zenuwachtig of rusteloos zijn dat u veel meer bewoog dan gebruikelijk","0, Helemaal niet | 1, Verscheidene dagen | 2, Meer dan de helft van de dagen | 3, Bijna elke dag",,,,,,,,,,phq8,,
rses_1,rses,,radio,"1. Over het algemeen ben ik tevreden met mezelf","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_2,rses,,radio,"2. Bij momenten denk ik dat ik helemaal niet deug","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_3,rses,,radio,"3. Ik heb het gevoel dat ik een aantal goede kwaliteiten heb","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_4,rses,,radio,"4. Ik ben in staat dingen even goed te doen als de meeste andere mensen","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_5,rses,,radio,"5. Ik heb het gevoel dat ik niet veel heb om trots op te zijn","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_6,rses,,radio,"6. Het is ongetwijfeld zo dat ik me bij momenten nutteloos voel","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_7,rses,,radio,"7. Ik heb het gevoel dat ik een waardevol iemand ben, minstens evenwaardig aan anderen","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_8,rses,,radio,"8. Ik wou dat ik meer respect voor mezelf kon opbrengen","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_9,rses,,radio,"9. Al bij al ben ik geneigd mezelf een mislukkeling te voelen","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
rses_10,rses,,radio,"10. Ik neem een positieve houding aan ten opzichte van mezelf","0, Zeer niet mee eens | 1, Niet mee eens | 2, Mee eens | 3, Zeer mee eens",,,,,,,,,,rses,,
