"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
esm_physical_well,esm,,radio,"No me siento bien físicamente","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,,,,,esm3,,range-type
esm_location,esm,,radio,"¿Dónde estoy? ","0, En casa | 1, En casa de un familiar o amigo | 2, En el trabajo o escuela| 3, En el transporte | 4, En el centro de salud u hospital | 5, En un espacio cerrado | 6, En otro lugar al aire libre",,,,,,,,,,,,
esm_social_interact,esm,,checkbox,"¿Con quién estoy? ","0, Solo/a | 1, Pareja | 2, Familiares con los que convivo | 3, Familiares con los que no convivo | 4, Compañeros de piso/ o habitacón | 5, Amigos | 6, Compañeros | 7, Personas que me cuidan | 8, Otros",,,,,,,,,,,,
esm_social_people,esm,,radio,"¿Con cuántas personas estás? ","1,1|2,2|3,3-10|4,más de  10",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,,,
esm_social_doing,esm,,radio,"Estamos haciendo algo juntos","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_pleasant,esm,,radio,"Encuentro que las personas con las que estoy son agradables","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_alone,esm,,radio,"Preferiría estar solo/a","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_connected,esm,,radio,"Me siento conectado/a con las personas con quien estoy","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(1)] = ""1"" or [esm_social_interact(2)] = ""1"" or [esm_social_interact(3)] = ""1"" or [esm_social_interact(4)] = ""1"" or [esm_social_interact(5)] = ""1"" or [esm_social_interact(6)] = ""1"" or [esm_social_interact(7)] = ""1"" or [esm_social_interact(8)] = ""1""",,,,esm4,,range-type
esm_social_ok_alone,esm,,radio,"me siento bien estando solo/a","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_others,esm,,radio,"preferiría estar con alguien","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_choice,esm,,radio,"estar solo/a ahora es mi elección","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_left_out,esm,,radio,"me siento excluido/a","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_interact(0)] = ""1""",,,,esm5,,range-type
esm_social_virt_interact,esm,,radio,"Estoy interactuando usando comunicaciones virtuales","0,No|1,SI",,,,,,,,,,,,
esm_social_virt_pleasant,esm,,radio,"Encuentro que esta interacción virtual es placentera","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,"[esm_social_virt_interact]=""1""",,,,,,range-type
esm_stress_situation,esm,,radio,"La mayoría de la gente pensaría que mi situación actual es estresante","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,,,,,,,range-type
esm_stress,esm,,radio,"Piensa en el acontecimiento más importante que te haya ocurrido desde:","-3,-3 Muy desagradable|-2,-2|-1,-1|0,0|1,1|2,2|3,3 Muy agradable",,,,,,,,,,,,
esm_event,esm,,radio,"Este acontecimiento era:","-3,-3 Nada importante|-2,-2|-1,-1|0,0|1,1|2,2|3,3 Importante",,,,,,,,,,,,
esm_medication,esm,,checkbox,"Desde el último pitido, he tomado","0, Comida | 1, Cafeína | 2, Nicotina | 3, Alcohol | 4, Medicación | 5, Sustancias | 6, Nada",,,,,,,,,,,,
esm_beep,esm,,radio,"Este pitido me molestó","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,,,,,esm6,,range-type
esm_questionnaire,esm,,radio,"Rellenar este cuestionario ha influenciado mi estado de ánimo","1, 1 Nada | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Muchísimo",,,,,,,,,,esm6,,range-type
pdq_1,perceived_deficits_questionnaire,"Durante los últimos 7 días, con qué frecuencia usted:",radio,"¿Ha tenido problemas en organizar cosas?","0,Nunca en los últimos 7 días|1,Raramente (una o dos veces)|2,A veces (3-5 veces)|3,Frecuentemente (una vez al día)|4,Muy frecuentemente (más de una vez al día)",,,,,,,,,,pdq,,
pdq_2,perceived_deficits_questionnaire,,radio,"¿Ha tenido problemas para concentrarse en lo que estaba leyendo?","0,Nunca en los últimos 7 días|1,Raramente (una o dos veces)|2,A veces (3-5 veces)|3,Frecuentemente (una vez al día)|4,Muy frecuentemente (más de una vez al día)",,,,,,,,,,pdq,,
pdq_3,perceived_deficits_questionnaire,,radio,"¿Olvidar la fecha a no ser que la mirara?","0,Nunca en los últimos 7 días|1,Raramente (una o dos veces)|2,A veces (3-5 veces)|3,Frecuentemente (una vez al día)|4,Muy frecuentemente (más de una vez al día)",,,,,,,,,,pdq,,
pdq_4,perceived_deficits_questionnaire,,radio,"¿Olvidar sobre lo que ha hablado después de una conversación telefónica?","0,Nunca en los últimos 7 días|1,Raramente (una o dos veces)|2,A veces (3-5 veces)|3,Frecuentemente (una vez al día)|4,Muy frecuentemente (más de una vez al día)",,,,,,,,,,pdq,,
pdq_5,perceived_deficits_questionnaire,,radio,"¿Sentir que su mente está totalmente en blanco?","0,Nunca en los últimos 7 días|1,Raramente (una o dos veces)|2,A veces (3-5 veces)|3,Frecuentemente (una vez al día)|4,Muy frecuentemente (más de una vez al día)",,,,,,,,,,pdq,,
phq8_1,phq8,"¿con qué frecuencia, en las últimas dos semanas, ha tenido cualquiera de los siguientes problemas?",radio,"1. ¿Tener poco interés o disfrutar poco haciendo cosas?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_2,phq8,,radio,"2. ¿Sentirse desanimado/a, deprimido/a o sin esperanza?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_3,phq8,,radio,"3. Tener problemas para dormir (coger el sueño o mantenerlo), o tener más sueño de la cuenta?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_4,phq8,,radio,"4. ¿Sentirse cansado/a o con poca energía?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_5,phq8,,radio,"5. ¿Tener poco apetito o comer demasiado?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_6,phq8,,radio,"6. ¿Sentirse mal consigo mismo/a o sentirse fracasado/a o decepcionado/a de sí mismo/a, o pensar que ha decepcionado a los que le rodean?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_7,phq8,,radio,"7. ¿Tener problemas para concentrarse, como por ejemplo para leer el periódico o ver la televisión?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
phq8_8,phq8,,radio,"8. ¿Moverse o hablar tan lentamente que los demás lo han notado. O bien lo contrario, estar tan inquieto/a e intranquilo/a que ha estado moviéndose de arriba para abajo mucho más de lo habitual?","0, Nunca | 1, Unos cuantos días | 2, Más de la mitad de los días | 3,Todos o casi todos los días",,,,,,,,,,phq8,,
rses_1,rses,,radio,"1. En general, estoy satisfecho conmigo mismo","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_2,rses,,radio,"2.  A veces pienso que no sirvo para nada. ","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_3,rses,,radio,"3. Creo que tengo varias cualidades buenas","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_4,rses,,radio,"4. Puedo hacer las cosas tan bien como la mayoría de la gente.","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_5,rses,,radio,"5.  Creo que no tengo muchos motivos para sentirme orgulloso de mí.","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_6,rses,,radio,"6. A veces me siento verdaderamente inútil.","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_7,rses,,radio,"7. Siento que soy una persona digna de aprecio, al menos en igual
medida que los demás.","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_8,rses,,radio,"8. Desearía valorarme más a mí mismo. ","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_9,rses,,radio,"9. Me inclino a pensar que, en conjunto, soy un fracasado. ","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
rses_10,rses,,radio,"10. Tengo una actitud positiva hacia mí mismo. ","0,  Muy en desacuerdo  | 1,  En desacuerdo | 2, De acuerdo | 3, Muy de acuerdo ",,,,,,,,,,rses,,
pdss,patient_determined_disease_step,,radio,"Which category describes your walking situation closest?","0,<B>Normal:</B> I may have some mild symptoms, mostly sensory due to MS but they do not limit my activity. If I do have an attack, I return to normal when the attack has passed.|1,<B>Mild Disability:</B> I have some noticeable symptoms from my MS but they are minor and have only a small effect on my lifestyle.|2,<B>Moderate Disability:</B> I do not have any limitations in my walking ability. However, I do have significant problems due to MS that limit daily activities in other ways.|3,<B>Gait Disability:</B> MS does interfere with my activities, especially my walking. I can work a full day, but athletic or physically demanding activities are more difficult than they used to be. I usually do not need a cane or other assistance to walk, but I might need some assistance during an attack.|4,<B>Early Cane:</B> I use a cane or a single crutch or some other form of support (such as touching a wall or leaning on someones arm) for walking all the time or part of the time, especially when walking outside. I think I can walk 25 feet in 20 seconds without a cane or crutch. I always need some assistance (cane or crutch) if I want to walk as far as 3 blocks.|5,<B>Late Cane:</B> To be able to walk 25 feet, I have to have a cane, crutch or someone to hold onto. I can get around the house or other buildings by holding onto furniture or touching the wallsfor support. I may use a scooter or wheelchair if I want to go greater distances.|6,<B>Bilateral Support:</B> To be able to walk as far as 25 feet I must have 2 canes or crutches or a walker. I may use a scooter or wheelchair for longer distances.|7,<B>Wheelchair / Scooter:</B> My main form of mobility is a wheelchair. I may be able to stand and/or take one or two steps, but I cannot walk 25 feet, even with crutches or a walker.|8,<B>Bedridden:</B> Unable to sit in a wheelchair for more than one",,,,,,,,,,,,"Instructions: Please read the choices listed below and choose the one that best describes your own situation.
This scale focuses mainly on how well you walk. You might not find a description that reflects
your condition exactly, but please mark the one category that describes your situation the closest."
